format,image,mana_cost,name,percentage_deck,played_number,type
pioneer,https://cdn1.mtggoldfish.com/images/gf/Go%2BBlank%2B%255BSTX%255D.jpg,0,Go Blank,18%,3.0,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Consider%2B%255BMID%255D.jpg,0,Consider,17%,3.9,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Abrupt%2BDecay%2B%255BPLIST%255D.jpg,0,Abrupt Decay,14%,2.0,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Thought%2BDistortion%2B%255BM20%255D.jpg,0,Thought Distortion,14%,2.1,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Opt%2B%255BM21%255D.jpg,0,Opt,13%,3.9,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/The%2BWandering%2BEmperor%2B%253Cborderless%253E%2B%255BNEO%255D.jpg,0,The Wandering Emperor,13%,2.7,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Galvanic%2BIteration%2B%255BMID%255D.jpg,0,Galvanic Iteration,13%,1.6,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Treasure%2BCruise%2B%255BKTK%255D.jpg,0,Treasure Cruise,13%,2.4,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Dig%2BThrough%2BTime%2B%255BC21%255D.jpg,0,Dig Through Time,13%,1.6,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Absorb%2B%255BRNA%255D.jpg,0,Absorb,13%,3.6,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Bloodchief%2527s%2BThirst%2B%255BZNR%255D.jpg,0,Bloodchief's Thirst,12%,2.1,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Hagra%2BMauling%2B%255BZNR%255D.jpg,0,Hagra Mauling,12%,1.5,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Check%2Bfor%2BTraps%2B%255BAFR%255D.jpg,0,Check for Traps,12%,2.6,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Kaito%2BShizuki%2B%255BNEO%255D.jpg,0,Kaito Shizuki,12%,3.1,spells
standard,https://cdn1.mtggoldfish.com/images/gf/Saw%2BIt%2BComing%2B%255BKHM%255D.jpg,0,Saw It Coming,11%,1.8,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Winota%252C%2BJoiner%2Bof%2BForces%2B%255BIKO%255D.jpg,0,"Winota, Joiner of Forces",7%,4.0,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Blood%2BBaron%2Bof%2BVizkopa%2B%255BIMA%255D.jpg,0,Blood Baron of Vizkopa,7%,1.3,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Tovolar%2527s%2BHuntmaster%2B%255BMID%255D.jpg,0,Tovolar's Huntmaster,7%,3.9,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Omnath%252C%2BLocus%2Bof%2BCreation%2B%253Cshowcase%253E%2B%255BZNR%255D.jpg,0,"Omnath, Locus of Creation",7%,1.1,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Niv-Mizzet%2BReborn%2B%255BPLIST%255D.jpg,0,Niv-Mizzet Reborn,7%,3.3,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Valki%252C%2BGod%2Bof%2BLies%2B%255BKHM%255D.jpg,0,"Valki, God of Lies",7%,1.1,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Mausoleum%2BWanderer%2B%255BEMN%255D.jpg,0,Mausoleum Wanderer,7%,4.0,creatures
standard,https://cdn1.mtggoldfish.com/images/gf/Sungold%2BSentinel%2B%255BMID%255D.jpg,0,Sungold Sentinel,3%,2.2,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Shark%2BTyphoon%2B%255BIKO%255D.jpg,0,Shark Typhoon,13%,2.4,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Teferi%252C%2BHero%2Bof%2BDominaria%2B%255BPLIST%255D.jpg,0,"Teferi, Hero of Dominaria",13%,3.1,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Fiery%2BImpulse%2B%255BORI%255D.jpg,0,Fiery Impulse,12%,2.5,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Tormod%2527s%2BCrypt%2B%255BM21%255D.jpg,0,Tormod's Crypt,11%,1.2,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Kolaghan%2527s%2BCommand%2B%255BMB1%255D.jpg,0,Kolaghan's Command,11%,1.9,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Grafdigger%2527s%2BCage%2B%255BM20%255D.jpg,0,Grafdigger's Cage,11%,1.5,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Dreadbore%2B%255BRTR%255D.jpg,0,Dreadbore,11%,2.3,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Pithing%2BNeedle%2B%255BMID%255D.jpg,0,Pithing Needle,11%,1.1,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Skysovereign%252C%2BConsul%2BFlagship%2B%255BNEC%255D.jpg,0,"Skysovereign, Consul Flagship",11%,1.1,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Memory%2BDeluge%2B%255BMID%255D.jpg,0,Memory Deluge,11%,2.2,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Chart%2Ba%2BCourse%2B%255BJMP%255D.jpg,0,Chart a Course,11%,3.2,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Supreme%2BPhantom%2B%255BVOC%255D.jpg,0,Supreme Phantom,7%,4.0,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Rattlechains%2B%255BJMP%255D.jpg,0,Rattlechains,7%,4.0,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/The%2BScarab%2BGod%2B%255B2XM%255D.jpg,0,The Scarab God,6%,1.0,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Dream%2BTrawler%2B%255BTHB%255D.jpg,0,Dream Trawler,6%,1.2,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Crackling%2BDrake%2B%255BC19%255D.jpg,0,Crackling Drake,6%,1.6,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Cauldron%2BFamiliar%2B%255BJMP%255D.jpg,0,Cauldron Familiar,6%,4.0,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Murderous%2BRider%2B%255BELD%255D.jpg,0,Murderous Rider,6%,2.3,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Bloodtithe%2BHarvester%2B%255BVOW%255D.jpg,0,Bloodtithe Harvester,6%,3.9,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Notion%2BThief%2B%255BZNC%255D.jpg,0,Notion Thief,5%,1.5,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Voracious%2BHydra%2B%253Cplaneswalker%2Bstamp%253E%2B%255BM20%255D.jpg,0,Voracious Hydra,5%,3.3,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Shacklegeist%2B%255BM21%255D.jpg,0,Shacklegeist,5%,2.7,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Sylvan%2BScrying%2B%255BBFZ%255D.jpg,0,Sylvan Scrying,11%,4.0,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Peer%2Binto%2Bthe%2BAbyss%2B%255BM21%255D.jpg,0,Peer into the Abyss,11%,1.7,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Pore%2BOver%2Bthe%2BPages%2B%255BDDQ%255D.jpg,0,Pore Over the Pages,11%,4.0,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Bala%2BGed%2BRecovery%2B%255BZNR%255D.jpg,0,Bala Ged Recovery,11%,3.1,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Lightning%2BAxe%2B%255B2XM%255D.jpg,0,Lightning Axe,11%,4.0,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Temporal%2BTrespass%2B%255BFRF%255D.jpg,0,Temporal Trespass,11%,1.8,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Hidden%2BStrings%2B%255BDGM%255D.jpg,0,Hidden Strings,11%,4.0,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Karn%252C%2Bthe%2BGreat%2BCreator%2B%255BWAR%255D.jpg,0,"Karn, the Great Creator",10%,4.0,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Brazen%2BBorrower%2B%255BELD%255D.jpg,0,Brazen Borrower,5%,1.4,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Eidolon%2Bof%2BRhetoric%2B%255BJOU%255D.jpg,0,Eidolon of Rhetoric,5%,2.1,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Old-Growth%2BTroll%2B%255BKHM%255D.jpg,0,Old-Growth Troll,5%,3.8,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Knight%2Bof%2Bthe%2BEbon%2BLegion%2B%255BM20%255D.jpg,0,Knight of the Ebon Legion,5%,4.0,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Greasefang%252C%2BOkiba%2BBoss%2B%255BNEO%255D.jpg,0,"Greasefang, Okiba Boss",5%,4.0,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Jegantha%252C%2Bthe%2BWellspring%2B%255BIKO%255D.jpg,0,"Jegantha, the Wellspring",5%,1.0,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Empyrean%2BEagle%2B%255BKHC%255D.jpg,0,Empyrean Eagle,5%,4.0,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Archon%2Bof%2BEmeria%2B%253Cplaneswalker%2Bstamp%253E%2B%255BZNR%255D.jpg,0,Archon of Emeria,5%,3.2,creatures
pioneer,https://cdn1.mtggoldfish.com/images/gf/Farewell%2B%255BNEO%255D.jpg,0,Farewell,10%,1.5,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Emergent%2BUltimatum%2B%253Cplaneswalker%2Bstamp%253E%2B%255BIKO%255D.jpg,0,Emergent Ultimatum,10%,2.9,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Omniscience%2B%255BM19%255D.jpg,0,Omniscience,10%,1.0,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Approach%2Bof%2Bthe%2BSecond%2BSun%2B%255BAKH%255D.jpg,0,Approach of the Second Sun,10%,1.0,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Shimmer%2Bof%2BPossibility%2B%255BRNA%255D.jpg,0,Shimmer of Possibility,10%,4.0,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Stern%2BDismissal%2B%255BTHB%255D.jpg,0,Stern Dismissal,10%,1.9,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Pieces%2Bof%2Bthe%2BPuzzle%2B%255BSOI%255D.jpg,0,Pieces of the Puzzle,10%,3.6,spells
pioneer,https://cdn1.mtggoldfish.com/images/gf/Extinction%2BEvent%2B%253Cplaneswalker%2Bstamp%253E%2B%255BIKO%255D.jpg,0,Extinction Event,10%,1.3,spells
